X,Y,FID,NAME,CLASS,ST,STFIPS,PLACEFIPS,CAPITAL,POP_CLASS,POPULATION,POP2010,WHITE,BLACK,AMERI_ES,ASIAN,HAWN_PI,HISPANIC,OTHER,MULT_RACE,MALES,FEMALES,AGE_UNDER5,AGE_5_9,AGE_10_14,AGE_15_19,AGE_20_24,AGE_25_34,AGE_35_44,AGE_45_54,AGE_55_64,AGE_65_74,AGE_75_84,AGE_85_UP,MED_AGE,MED_AGE_M,MED_AGE_F,HOUSEHOLDS,AVE_HH_SZ,HSEHLD_1_M,HSEHLD_1_F,MARHH_CHD,MARHH_NO_C,MHH_CHILD,FHH_CHILD,FAMILIES,AVE_FAM_SZ,HSE_UNITS,VACANT,OWNER_OCC,RENTER_OCC
-117.578935628,47.4900631400001,2483,Cheney,city,WA,53,5311825, ,6,11145,10590,8653,423,137,424,45,990,409,499,5172,5418,484,392,404,1848,3565,1223,659,698,606,367,221,123,23,23.1,23,3902,2.3,1098,1134,487,606,75,284,1669,2.89,4183,281,1213,2689
-122.075556849,47.746459432,2484,Cottage Lake,Census Designated Place,WA,53,5314940, ,6,23942,22494,20031,158,85,1184,32,800,209,795,11454,11040,1028,1622,2011,1951,870,1351,3126,4902,3784,1278,424,147,43.1,42.5,43.6,7674,2.93,594,507,2849,3085,116,250,6565,3.16,7925,251,7160,514
-122.1227175,47.3620534390001,2485,Covington,city,WA,53,5315290, ,6,19569,17575,13378,741,145,1491,100,1634,694,1026,8786,8789,1194,1326,1481,1621,969,2287,2779,3036,1777,703,297,105,34.6,33.8,35.4,5817,3.02,600,540,2008,1670,218,449,4649,3.31,6081,264,4807,1010
-122.315359755,47.3914242430001,2486,Des Moines,city,WA,53,5317635, ,6,32434,29673,18857,2695,317,3163,715,4500,2309,1617,14458,15215,1931,1666,1809,1943,1796,4013,3988,4501,3638,1962,1401,1025,39.3,37.8,40.7,11664,2.49,2043,2325,2181,2933,348,982,7249,3.1,12588,924,7095,4569
-122.181704898,47.8968477560001,2487,Eastmont,Census Designated Place,WA,53,5319630, ,6,22274,20101,16039,441,118,2087,36,1258,411,969,10065,10036,1378,1532,1588,1482,984,2316,3023,3435,2553,1066,556,188,37.6,37,38.2,6759,2.96,632,609,2233,2348,193,409,5494,3.23,7057,298,5788,971
-122.060531,47.460828125,2488,East Renton Highlands,Census Designated Place,WA,53,5319857, ,6,12122,11140,9618,158,80,518,37,719,296,433,5587,5553,592,686,788,780,487,1052,1600,2103,1615,1012,342,83,42.7,42.3,43.1,4063,2.74,452,404,1100,1561,99,193,3189,3.04,4205,142,3621,442
-120.280816416,47.417244774,2489,East Wenatchee,city,WA,53,5320155, ,6,13757,13190,10562,33,159,125,16,3092,1850,445,6387,6803,986,950,928,997,920,1778,1524,1733,1506,989,638,241,35.2,33.9,36.6,4997,2.63,674,786,1070,1450,195,541,3517,3.08,5275,278,3065,1932
-122.352767769,47.8100804110001,2490,Edmonds,city,WA,53,5320750, ,6,41793,39709,33114,1045,290,2800,134,2121,709,1617,18782,20927,1756,1863,2214,2407,1908,4119,4804,6615,6436,3833,2580,1174,46.2,44.5,47.7,17381,2.26,2620,3995,3090,5420,347,867,10722,2.82,18378,997,11992,5389
-122.367085606,47.0448020900001,2491,Elk Plain,Census Designated Place,WA,53,5321205, ,6,14699,14205,11175,654,177,509,336,986,275,1079,7107,7098,913,988,1199,1240,846,1806,2071,2355,1666,775,276,70,35.5,35.2,35.8,4707,3.01,519,394,1339,1470,218,430,3759,3.27,4929,222,3842,865
-120.549174546,47.000906154,2492,Ellensburg,city,WA,53,5321240, ,6,19476,18174,15583,275,189,587,28,1764,834,678,9108,9066,901,680,636,2420,5432,2551,1413,1281,1250,740,467,403,24.1,23.9,24.3,7301,2.16,2143,2246,881,1179,106,401,2889,2.86,7867,566,2441,4860
-121.98966774,47.201813993,2493,Enumclaw,city,WA,53,5322045, ,6,11968,10669,9793,52,105,99,16,703,312,292,5099,5570,648,664,788,838,611,1324,1327,1667,1209,676,587,330,38.7,36.3,40.9,4420,2.39,675,933,929,1101,139,368,2793,3,4683,263,2819,1601
-122.200864492,47.982198848,2494,Everett,city,WA,53,5322640, ,8,110144,103019,76844,4198,1408,8056,735,14595,6313,5465,52392,50627,7448,6393,5892,6460,8844,17404,14202,14906,10885,5434,3290,1861,34.4,33.5,35.5,41312,2.39,9197,8631,7422,8365,1404,3583,23282,3.09,44609,3297,18765,22547
-122.142961986,47.446714474,2495,Fairwood,Census Designated Place,WA,53,5323160, ,6,19672,19102,12471,1413,88,3365,107,1240,462,1196,9428,9674,1225,1270,1351,1253,1053,2489,2828,3137,2531,1286,527,152,38.3,37.8,38.8,7101,2.68,909,936,1897,2258,181,530,5235,3.1,7367,266,5205,1896
-122.335658644,47.3090682170001,2496,Federal Way,city,WA,53,5323515, ,7,97701,89306,51346,8703,836,12642,2399,14476,7452,5928,43739,45567,6325,5986,6421,6644,6594,12789,11951,13396,9963,5178,2763,1296,34.9,33.5,36.3,33188,2.67,5243,5762,7438,8052,1108,3217,22026,3.24,35444,2256,18630,14558
-122.600383092,48.861311469,2497,Ferndale,city,WA,53,5323620, ,6,13241,11415,9490,117,292,416,26,1374,599,475,5546,5869,894,869,983,918,654,1507,1596,1555,1191,697,395,156,34.3,33.1,35.4,4210,2.71,542,623,1160,1101,130,407,3025,3.2,4428,218,2786,1424
-122.573966859,45.688212917,2498,Five Corners,Census Designated Place,WA,53,5324188, ,6,19929,18159,15260,354,146,902,152,1413,492,853,9004,9155,1433,1509,1504,1383,1136,2569,2741,2458,1994,937,357,138,33.4,32.8,33.8,5963,3.02,611,637,1856,1690,216,534,4681,3.34,6224,261,4371,1592
-122.567504157,47.095429327,2499,Fort Lewis,Census Designated Place,WA,53,5324915, ,6,13629,11046,7538,1253,170,336,258,1800,433,1058,5782,5264,2120,1389,845,667,2111,2703,908,236,47,16,4,0,21.2,21,21.5,2717,3.43,47,120,1312,322,40,867,2550,3.56,2902,185,5,2712
-122.359403102,47.091430898,2500,Frederickson,Census Designated Place,WA,53,5325475, ,6,22103,18719,13633,1361,211,1046,420,1673,538,1510,9352,9367,1663,1530,1480,1287,1168,3140,2879,2578,1707,846,358,83,32.1,31.7,32.4,6237,3,694,561,2004,1764,270,535,4935,3.28,6604,367,4975,1262
-122.275660579,47.04073686,2501,Graham,Census Designated Place,WA,53,5327785, ,6,27104,23491,19399,942,280,668,281,1477,431,1490,11863,11628,1623,1814,2020,1857,1195,2960,3663,3777,2534,1365,548,135,35.8,35.4,36.2,7904,2.96,860,720,2512,2548,307,537,6283,3.25,8324,420,6687,1217
-119.9050475,46.2534105820001,2502,Grandview,city,WA,53,5327925, ,6,11005,10862,5995,93,63,51,6,8655,4216,438,5426,5436,1284,1152,1009,903,893,1540,1371,1043,812,468,279,108,26.2,25.3,27.1,2996,3.6,229,296,1049,585,201,448,2459,3.9,3136,140,1952,1044
-122.655318039,45.6796906860001,2503,Hazel Dell,Census Designated Place,WA,53,5330305, ,6,21563,19435,15945,518,156,720,131,2143,1104,861,9510,9925,1450,1262,1313,1234,1300,2837,2649,2624,2258,1363,782,363,36.2,35.3,37.1,7760,2.49,1390,1520,1523,1850,279,680,4811,3.08,8212,452,4461,3299
-122.043482322,47.541291227,2504,Issaquah,city,WA,53,5333805, ,6,35616,30434,22736,422,115,5322,36,1764,559,1244,14509,15925,2549,2066,1667,1367,1206,5260,5536,4030,2878,1590,1359,926,36.8,35.8,37.9,12841,2.34,1948,2844,3358,3302,189,657,8018,2.95,13914,1073,8424,4417
-122.8979645,46.1229482480001,2505,Kelso,city,WA,53,5335065, ,6,12118,11925,10161,97,251,189,15,1346,609,603,5823,6102,946,802,843,897,888,1655,1540,1636,1328,754,475,161,34.6,33.8,35.4,4720,2.52,857,885,782,1006,232,603,2949,3.05,5139,419,2253,2467
-122.2430685,47.743178615,2506,Kenmore,city,WA,53,5335170, ,6,23371,20460,16351,337,111,2157,59,1439,519,926,10142,10318,1366,1219,1264,1250,1081,2674,3096,3358,2709,1293,778,372,39.5,38.4,40.5,7984,2.55,1177,1297,2024,2388,190,435,5487,3.01,8569,585,5876,2108
-119.1321215,46.1935683080001,2507,Kennewick,city,WA,53,5335275, ,7,81646,73917,58053,1262,627,1743,148,17909,8938,3146,36899,37018,6275,5611,5563,5468,5533,10826,8962,9600,8027,4300,2525,1227,32.7,31.7,33.7,27266,2.67,4267,4358,6464,6978,1079,2679,18528,3.22,28507,1241,16704,10562
-122.217185622,47.3897607390001,2508,Kent,city,WA,53,5335415, ,8,131710,92411,51331,10434,913,14008,1773,15386,7847,6105,46148,46263,7415,6425,6466,6407,6824,15346,12949,13298,9150,4576,2447,1108,33.1,32.2,34.1,34044,2.67,6008,6083,7676,7168,1298,3491,21816,3.31,36424,2380,17145,16899
-122.198104502,47.699632384,2509,Kirkland,city,WA,53,5335940, ,7,89149,48787,38692,855,202,5490,134,3085,1236,2178,23745,25042,2938,2587,2291,2295,3064,9272,7853,7383,5805,2813,1613,873,37.4,36.2,38.7,22445,2.15,4826,5552,4061,5434,425,990,12014,2.83,24345,1900,12813,9632
-122.835212749,47.042158793,2510,Lacey,city,WA,53,5336745, ,6,47295,42393,31446,2302,490,3376,722,3886,1102,2955,20090,22303,3351,2863,2630,2716,3130,7105,5393,4770,4466,2883,1904,1182,34.1,32.5,35.7,16949,2.44,2375,3632,3579,4344,492,1610,10869,2.99,18493,1544,9716,7233
-122.288080162,47.7597355400001,2511,Lake Forest Park,city,WA,53,5337270, ,6,13752,12598,10456,229,77,1105,23,455,120,588,6257,6341,608,653,815,799,555,1166,1710,2193,2196,1050,597,256,45,44,45.8,5024,2.49,695,818,1211,1733,89,209,3502,2.92,5268,244,4022,1002
-122.281156496,47.3374033220001,2512,Lakeland North,Census Designated Place,WA,53,5337420, ,6,13916,12942,8835,734,98,1675,185,1439,684,731,6420,6522,783,857,997,1118,795,1580,1764,2333,1528,750,339,98,37,36.4,37.6,4233,3.04,463,446,1246,1315,148,307,3303,3.38,4391,158,3329,904
-122.283123562,47.27827159,2513,Lakeland South,Census Designated Place,WA,53,5337430, ,6,12922,11574,8875,489,120,1088,130,799,294,578,5787,5787,688,727,829,905,655,1320,1589,2170,1428,722,422,119,39.3,39.4,39.2,4163,2.78,552,468,1051,1385,139,259,3127,3.14,4364,201,3337,826
-122.103132449,47.332451765,2514,Lake Morton-Berrydale,Census Designated Place,WA,53,5337567, ,6,10878,10160,8934,166,96,303,29,566,227,405,5223,4937,481,570,756,817,541,1043,1384,1969,1570,680,280,69,41.6,41.1,42,3584,2.83,379,281,1023,1440,82,150,2913,3.07,3775,191,3273,311
-122.062119127,48.015089894,2515,Lake Stevens,city,WA,53,5337900, ,6,32413,28069,23882,482,254,1012,121,2424,889,1429,14014,14055,2320,2295,2380,2165,1596,4437,4583,4086,2374,1161,486,186,32.5,32.1,33,9810,2.86,1293,1202,3130,2389,382,846,7250,3.26,10414,604,7153,2657
-122.1660225,47.234811489,2516,Lake Tapps,Census Designated Place,WA,53,5337920, ,6,12473,11859,10911,80,73,251,28,534,117,399,6028,5831,591,791,979,1008,593,1118,1790,2450,1578,661,225,75,40.4,40.5,40.3,4190,2.83,484,315,1297,1514,159,209,3368,3.1,4498,308,3668,522
-122.529663263,47.1626656400001,2517,Lakewood,city,WA,53,5338038, ,7,60644,58163,34506,6849,760,5206,1506,8877,4260,5076,28495,29668,4290,3553,3308,3646,4720,8498,6822,8375,7054,4003,2927,967,36.6,35.5,37.7,24069,2.36,4679,4872,3693,5763,804,2581,14412,2.98,26548,2479,11181,12888
-122.959842196,46.1451547280001,2518,Longview,city,WA,53,5340245, ,6,37411,36648,31500,333,629,791,115,3571,1725,1555,17632,19016,2577,2350,2205,2352,2436,4555,4112,4908,4722,2984,2141,1306,39.6,37.6,41.4,15281,2.34,2566,3541,2328,3854,572,1464,9086,2.94,16380,1099,8159,7122
-122.454228685,48.9502092920001,2519,Lynden,city,WA,53,5340805, ,6,13618,11951,10719,79,105,301,18,1036,478,251,5592,6359,888,870,866,804,643,1433,1374,1472,1262,1020,816,503,38.5,35.9,40.9,4594,2.57,428,910,1179,1581,75,238,3248,3.11,4812,218,3070,1524
-122.303273597,47.828468306,2520,Lynnwood,city,WA,53,5340840, ,6,37176,35836,22875,1976,404,6185,192,4750,2374,1830,17551,18285,2246,2081,2079,2502,2672,5286,4765,5188,4205,2365,1641,806,37.3,35.2,39.4,14107,2.5,2509,2997,2719,3287,418,1070,8501,3.13,14939,832,7411,6696
-122.104416475,47.8025706560001,2521,Maltby,Census Designated Place,WA,53,5342415, ,6,11249,10830,9921,43,64,387,16,379,114,285,5481,5349,454,660,806,893,476,798,1429,2351,1799,752,292,120,44.4,44.5,44.3,3862,2.79,414,368,1144,1578,83,117,3067,3.09,4003,141,3426,436
-122.042361732,47.393554265,2522,Maple Valley,city,WA,53,5343150, ,6,26327,22684,19465,471,111,1013,91,1293,392,1141,11215,11469,2000,2135,2051,1629,860,2987,4222,3475,1828,893,418,186,34.1,33.5,34.7,7679,2.95,694,804,3094,2057,206,513,6159,3.3,7997,318,6507,1172
-122.23270166,47.847899672,2523,Martha Lake,Census Designated Place,WA,53,5343815, ,6,19131,15473,11204,464,131,2387,63,1335,471,753,7721,7752,1188,1089,1034,945,1038,2552,2476,2259,1743,751,301,97,34.6,34,35,5615,2.75,784,742,1547,1574,166,420,4066,3.14,5906,291,3734,1881
-122.166300378,48.061107297,2524,Marysville,city,WA,53,5343955, ,7,67178,60020,48029,1114,1169,3382,372,6178,2663,3291,29641,30379,4673,4528,4535,4369,3838,8751,8563,8672,6167,3131,1926,867,34.2,33.1,35.3,21219,2.8,2692,3050,5798,5614,870,1810,15370,3.22,22363,1144,14631,6588
-122.226473748,47.5624811160001,2525,Mercer Island,city,WA,53,5345005, ,6,24720,22699,17677,286,51,3615,26,634,158,886,11046,11653,1009,1565,1788,1645,683,1592,2712,3982,3300,2009,1548,866,45.9,45,46.8,9109,2.48,986,1581,2509,3162,167,365,6532,2.97,9930,821,6595,2514
-122.203712803,47.863141037,2526,Mill Creek,city,WA,53,5345865, ,6,20303,18244,13537,396,92,3046,81,1026,290,802,8872,9372,1042,1225,1240,1131,1133,2439,2557,2852,2338,1217,693,377,38.8,37.7,39.7,7551,2.42,1153,1462,1789,2266,151,426,4921,2.99,7923,372,4764,2787
-122.187669513,47.8360479560001,2527,Mill Creek East,Census Designated Place,WA,53,5345870, ,6,20942,15709,11028,282,107,3112,50,1162,462,668,7854,7855,1342,1305,1158,989,698,2531,2949,2311,1585,554,214,73,34.4,34.1,34.7,5377,2.91,604,581,1987,1530,147,274,4174,3.26,5691,314,4596,781
-122.620360089,45.6576394510001,2528,Minnehaha,Census Designated Place,WA,53,5346125, ,6,10831,9771,8189,284,72,491,54,772,318,363,4829,4942,735,714,649,594,601,1453,1304,1372,1266,632,350,101,36.1,35.4,36.8,3604,2.7,525,541,839,1055,134,274,2523,3.15,3841,237,2571,1033
-121.993891,47.8532735900001,2529,Monroe,city,WA,53,5346685, ,6,18261,17304,13598,611,239,479,67,2962,1661,649,9737,7567,1380,1333,1201,1115,1124,3094,3157,2377,1283,578,403,259,33.1,33.7,32.3,5024,2.92,642,766,1704,1007,220,400,3600,3.41,5306,282,3179,1845
-119.276092821,47.128800718,2530,Moses Lake,city,WA,53,5347245, ,6,21827,20366,15550,334,213,298,28,6123,3044,899,10052,10314,1921,1674,1591,1393,1423,3012,2488,2400,1961,1224,825,454,32.1,31.1,33,7600,2.66,1276,1289,1807,1713,344,725,4995,3.25,8365,765,4346,3254
-122.307682665,47.7921076110001,2531,Mountlake Terrace,city,WA,53,5347490, ,6,21157,19909,14280,853,212,2221,159,2100,966,1218,9727,10182,1289,1126,1106,1260,1373,3345,2906,3155,2301,1042,717,289,36.6,35,38.2,8192,2.42,1509,1759,1576,1802,262,654,4891,3.04,8602,410,5011,3181
-122.309913526,48.420208518,2532,Mount Vernon,city,WA,53,5347560, ,6,34082,31743,23120,323,513,846,68,10686,5599,1274,15563,16180,2797,2409,2287,2389,2270,4895,3853,3697,3114,1977,1322,733,32.4,31.2,33.7,11342,2.74,1576,2253,2689,2712,445,1008,7443,3.33,12058,716,6604,4738
-122.303310746,47.909387122,2533,Mukilteo,city,WA,53,5347735, ,6,21864,20254,15172,346,115,3457,34,882,227,903,10162,10092,912,1157,1501,1640,1090,2070,2775,3999,2962,1341,551,256,41.8,40.6,42.9,8057,2.51,1256,1119,2094,2570,177,453,5660,3,8547,490,5545,2512
-122.1633511,47.5303760620001,2534,Newcastle,city,WA,53,5348645, ,6,11920,10380,6784,270,38,2561,34,440,169,524,5146,5234,714,728,669,518,516,1405,1815,1817,1264,577,268,89,38.6,38.3,38.9,4021,2.57,577,575,1198,1280,66,148,2860,3.04,4227,206,2995,1026
-122.2748695,47.8545223510001,2535,North Lynnwood,Census Designated Place,WA,53,5349940, ,6,20126,16574,10016,1105,142,3385,161,1793,772,993,8225,8349,1314,916,835,890,1549,3798,2458,2116,1635,681,276,106,32,31.6,32.5,6755,2.45,1376,1315,1348,1448,217,484,4022,3.03,7174,419,3240,3515
-122.66410125,48.2951481050001,2536,Oak Harbor,city,WA,53,5350360, ,6,22892,22075,16023,1071,195,2254,221,2055,600,1711,10851,11224,2288,1751,1418,1313,2210,4334,2726,2130,1623,1119,718,445,29.1,28.2,30.2,8677,2.53,1427,1423,2322,2167,226,764,5789,3.09,9553,876,3979,4698
-122.897602858,47.036312552,2537,Olympia,city,WA,53,5351300,State,7,50403,46478,38895,931,498,2799,180,2919,847,2328,21961,24517,2513,2430,2568,2662,4115,7179,6119,6311,6122,3055,2069,1335,37.9,35.9,39.9,20761,2.18,4185,5798,3110,4410,509,1589,10672,2.83,22086,1325,10280,10481
-122.530490014,45.688845696,2538,Orchards,Census Designated Place,WA,53,5351795, ,6,22631,19556,16106,405,175,967,175,1841,783,945,9816,9740,1541,1678,1832,1650,1096,2800,3132,2693,1756,838,367,173,32.3,31.6,33,6414,3.03,777,649,2110,1589,298,590,4947,3.41,6753,339,4634,1780
-122.437579424,47.1417133410001,2539,Parkland,Census Designated Place,WA,53,5353335, ,6,37228,35803,21549,4144,496,2969,1304,4626,2180,3161,17384,18419,2778,2369,2214,3053,4345,5483,4056,4639,3520,1876,1182,288,30.2,29.8,30.6,13101,2.61,2402,2313,2340,2772,494,1686,8299,3.13,14141,1040,6162,6939
-119.0845255,46.243497566,2540,Pasco,city,WA,53,5353545, ,7,68486,59781,33349,1120,328,1155,74,33314,21785,1970,30280,29501,6845,6125,5338,4787,4470,10178,7680,5873,4453,2303,1257,472,27.2,26.9,27.5,17983,3.3,2116,1911,6134,3776,893,2109,13863,3.73,18782,799,11677,6306
-123.4585595,48.1180500990001,2541,Port Angeles,city,WA,53,5355365, ,6,19676,19038,16917,158,610,334,34,767,172,813,9247,9791,1120,1066,1041,1212,1318,2409,2060,2664,2729,1650,1119,650,41.6,39.5,43.8,8459,2.19,1608,2002,1150,2228,278,704,4808,2.79,9272,813,4802,3657
-122.638222932,47.537317241,2542,Port Orchard,city,WA,53,5355785, ,6,14387,11144,9001,375,146,644,153,730,110,715,5605,5539,804,758,635,727,857,1864,1384,1405,1206,745,466,293,34.6,32.8,36.8,4278,2.43,767,762,849,1108,132,407,2726,2.96,4630,352,2389,1889
-122.135471,47.1384712130001,2543,Prairie Ridge,Census Designated Place,WA,53,5356170, ,6,11836,11464,10270,112,177,177,33,687,228,467,5925,5539,780,781,902,957,711,1517,1729,2160,1142,500,221,64,35.5,35.2,35.8,3977,2.88,555,356,1175,1116,216,270,3037,3.19,4172,195,3418,559
-117.16345365,46.732667512,2544,Pullman,city,WA,53,5356625, ,6,33316,29799,23619,686,196,3348,87,1620,552,1311,15276,14523,1160,953,762,5110,10814,4508,1958,1719,1402,668,447,298,23.2,23.2,23.2,11029,2.18,3710,3398,1423,1723,96,342,3898,2.88,11966,937,3176,7853
-122.2862355,47.1721375400001,2545,Puyallup,city,WA,53,5356695, ,6,39892,37022,31245,781,511,1396,259,2539,795,2035,17773,19249,2391,2292,2405,2594,2827,5233,4750,5703,4225,2243,1491,868,36.8,34.9,38.5,14950,2.43,2319,3038,3012,3838,499,1323,9528,2.98,16171,1221,7904,7046
-122.125943,47.649141129,2546,Redmond,city,WA,53,5357535, ,7,61994,54144,35296,924,200,13733,82,4214,1744,2165,27552,26592,4374,3611,2734,2421,3209,11746,9241,6708,4979,2520,1450,1151,34.1,33.2,35.2,22550,2.39,4713,3904,5835,5748,404,1029,13890,2.98,24177,1627,12212,10338
-122.1875845,47.4531437260001,2547,Renton,city,WA,53,5357745, ,8,104157,90927,49684,9670,600,19298,686,11947,5674,5315,44992,45935,7097,5788,5240,4925,6023,16032,14475,12720,9463,4977,2794,1393,35.2,34.7,35.8,36009,2.51,6982,7028,7658,7905,1117,2753,21849,3.16,38930,2921,19640,16369
-119.293982701,46.283020703,2548,Richland,city,WA,53,5358235, ,7,54405,48058,41834,672,391,2273,52,3728,1288,1548,23551,24507,3039,3272,3356,3108,2738,6158,5715,7149,6504,3754,2227,1038,39.3,38.2,40.3,19707,2.42,3198,3464,4137,6038,529,1378,12974,2.97,20876,1169,13044,6663
-122.663196162,45.709903088,2549,Salmon Creek,Census Designated Place,WA,53,5361000, ,6,20818,19686,17087,305,138,783,114,1289,452,807,9638,10048,1159,1337,1543,1463,957,2074,2782,3117,2789,1489,691,285,40,38.7,41.2,7473,2.63,924,1152,1859,2352,213,524,5359,3.06,7848,375,5505,1968
-122.037626788,47.604419975,2550,Sammamish,city,WA,53,5361115, ,7,52594,45780,34207,439,126,8852,47,1804,395,1714,22921,22859,3186,4539,4493,3431,1326,3847,8909,8470,4965,1741,645,228,37.5,37.4,37.7,15154,3.01,1112,1091,7134,4514,270,579,12918,3.28,15736,582,13329,1825
-122.298548176,47.444417463,2551,SeaTac,city,WA,53,5362288, ,6,29478,26909,12362,4532,399,3910,958,5474,3131,1617,14104,12805,2046,1669,1523,1663,2063,4686,3884,3927,2842,1477,784,345,34.6,34.4,34.8,9533,2.72,2070,1502,1913,1957,373,829,5913,3.38,10360,827,5015,4518
-122.320160215,47.5914606250001,2552,Seattle,city,WA,53,5363000, ,9,687870,608660,422870,48316,4809,84215,2351,40329,14852,31247,304030,304630,32036,25943,22091,30585,54885,126616,99704,80543,70762,33069,20059,12367,36.2,35.9,36.4,283510,2.06,80103,81095,38286,54236,4139,12131,121690,2.87,308516,25006,136362,147148
-122.2426985,48.5056411940001,2553,Sedro-Woolley,city,WA,53,5363210, ,6,10907,10540,9080,34,205,150,5,1474,716,350,5088,5452,811,794,815,740,678,1612,1356,1289,1103,672,420,250,33.8,32.5,35.2,3995,2.59,614,738,847,907,183,410,2609,3.12,4303,308,2336,1659
-122.34243097,47.7563049610001,2554,Shoreline,city,WA,53,5363960, ,7,57656,53007,37849,2652,442,8051,172,3493,1163,2678,25803,27204,2597,2689,2785,3380,2982,6861,7298,8660,7722,3773,2622,1638,42.2,40.4,44.1,21561,2.39,3685,4624,4181,5818,469,1281,13168,2.96,22787,1226,14072,7489
-122.68242742,47.6682559910001,2555,Silverdale,Census Designated Place,WA,53,5364365, ,6,19544,19204,14554,623,185,2109,178,1204,259,1296,9470,9734,1028,1065,1227,1469,1755,2710,2239,2815,2459,1242,768,427,36.6,33.9,39.7,7828,2.43,1355,1439,1643,2296,177,536,4995,2.99,8555,727,4317,3511
-122.149733602,47.863513369,2556,Silver Firs,Census Designated Place,WA,53,5364380, ,6,22261,20891,16214,349,105,2803,41,1285,364,1015,10375,10516,1603,1900,1962,1594,862,2412,4056,3649,1806,717,260,70,35.3,34.9,35.6,6750,3.09,547,558,2969,1876,171,332,5626,3.38,6994,244,6133,617
-121.837921,47.5396490730001,2557,Snoqualmie,city,WA,53,5365205, ,6,13302,10670,8887,81,92,987,8,566,146,469,5330,5340,1303,1284,838,435,203,1616,2534,1282,762,302,77,34,33.4,33.4,33.5,3547,3.01,307,316,1672,857,82,199,2912,3.33,3761,214,2970,577
-122.284780897,47.120280719,2558,South Hill,Census Designated Place,WA,53,5365922, ,7,58129,52431,40980,2269,516,3120,552,4442,1612,3382,25838,26593,3813,4276,4653,4327,2996,7180,8454,7717,4959,2466,1226,364,33.6,33,34.2,17962,2.92,1893,1969,5880,5010,695,1528,13990,3.25,19081,1119,13439,4523
-122.408987563,47.067275699,2559,Spanaway,Census Designated Place,WA,53,5366255, ,6,31616,27227,17351,2927,306,1791,1038,2899,1220,2594,13481,13746,2198,1979,2181,2123,1757,3993,3695,3919,2885,1544,766,187,33.5,32.6,34.4,9472,2.87,1322,1190,2312,2362,434,1069,6885,3.28,10079,607,6647,2825
-117.433042669,47.667152351,2560,Spokane,city,WA,53,5367000, ,8,218562,208916,181039,4843,4149,5358,1210,10467,2800,9517,101853,107063,14316,12698,12229,14530,18412,32357,25318,27947,24304,12917,8959,4929,35,33.8,36.3,87271,2.31,17422,20235,14333,19270,2808,7678,49204,2.97,94291,7020,50232,37039
-117.234529346,47.662574007,2561,Spokane Valley,city,WA,53,5367167, ,7,96368,89755,81614,1031,1081,1552,238,4130,1301,2938,43918,45837,6169,5788,5904,6046,6160,12317,11059,12876,10799,6393,4120,2124,37.2,35.7,38.9,36558,2.43,6122,7122,7040,9645,1275,3046,23119,2.99,38851,2293,22659,13899
-120.005488065,46.3146134880001,2562,Sunnyside,city,WA,53,5368750, ,6,15949,15858,6880,48,149,113,5,13043,8297,366,7943,7915,2002,1686,1526,1445,1265,2383,1812,1447,973,640,412,267,25,23.8,26.3,4332,3.6,386,495,1451,698,266,766,3428,4.02,4556,224,2271,2061
-122.477721445,47.253456681,2563,Tacoma,city,WA,53,5370000, ,8,211357,198397,128670,22210,3648,16274,2455,22390,9164,15976,97958,100439,13819,12267,12014,13281,15732,31946,26773,28182,22014,11338,7092,3939,35.1,34.1,36.2,78541,2.44,15424,16988,13336,16372,2627,7939,45716,3.1,85786,7245,42316,36225
-122.272263413,47.474318865,2564,Tukwila,city,WA,53,5372625, ,6,20891,19107,8393,3418,214,3638,527,3349,1772,1145,9925,9182,1447,1272,1192,1210,1443,3353,2873,2818,1978,945,411,165,33.9,33.9,33.8,7157,2.64,1771,1237,1426,1192,291,640,4124,3.42,7755,598,3105,4052
-122.9234545,46.979936953,2565,Tumwater,city,WA,53,5372905, ,6,19834,17371,14769,301,201,841,90,1069,272,897,8284,9087,996,995,1075,1156,1353,2584,2311,2463,2188,1129,733,388,37.3,35,39.4,7566,2.27,1307,1776,1273,1825,236,658,4460,2.83,8064,498,4097,3469
-122.029560836,47.6802648980001,2566,Union Hill-Novelty Hill,Census Designated Place,WA,53,5373307, ,6,21738,18805,14956,143,39,2801,10,718,203,653,9251,9554,1198,1464,1449,1151,593,1670,2990,3086,2793,1649,615,147,41.4,40.7,42.1,7009,2.68,645,908,2353,2584,105,196,5447,3.06,7533,524,6040,969
-122.545593118,47.21469969,2567,University Place,city,WA,53,5373465, ,6,32604,31144,22120,2641,235,2792,258,2077,540,2558,14632,16512,1822,1986,2148,2169,2087,3776,3779,4854,4142,2343,1488,550,39.4,37.4,41,12819,2.41,1762,2549,2574,3562,335,1255,8476,2.94,13573,754,7332,5487
-122.668839252,45.6355701200001,2568,Vancouver,city,WA,53,5374060, ,8,176712,161791,130960,4763,1629,8146,1589,16756,6944,7760,78884,82907,11432,10764,10595,10024,11092,24937,21892,21841,19140,10694,6288,3092,35.9,34.9,36.9,65691,2.43,11702,13435,12353,15627,2251,6025,40246,3.02,70005,4314,33433,32258
